NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05
170003203950,1700032,NW SUBURBAN SPEC EDUC ORG,WESTBROOK SCHOOL,MT PROSPECT,IL,42.063340,-87.959160,3,21,1
170003205094,1700032,NW SUBURBAN SPEC EDUC ORG,KIRK SCHOOL,PALATINE,IL,42.101000,-88.043740,3,21,1
170003205095,1700032,NW SUBURBAN SPEC EDUC ORG,MINER SCHOOL,ARLINGTON HEIGHTS,IL,42.084340,-87.969150,2,13,1
170003205096,1700032,NW SUBURBAN SPEC EDUC ORG,PAMELA K GILLET EDUCATION CTR,ARLINGTON HEIGHTS,IL,42.079630,-87.951790,2,13,1
170003604548,1700036,BLOOMINGTON AREA VOC CTR,BLOOMINGTON AREA VOC CTR,BLOOMINGTON,IL,40.485040,-88.973050,2,13,1
170003704448,1700037,TECHNOLOGY CENTER OF DUPAGE,TECHNOLOGY CENTER OF DUPAGE,ADDISON,IL,41.925690,-88.041600,3,21,1
170003905229,1700039,PHILIP J ROCK CENTER AND SCHOOL,PHILLIP J ROCK CENTER AND SCHOOL,GLEN ELLYN,IL,41.862220,-88.053560,3,21,1
170004005176,1700040,COOP ASSOC FOR SPEC EDUC,GLENWOOD ELEM SCH & ACADEMY,GLENDALE HEIGHTS,IL,,,N,N,2
170004100254,1700041,GIBSON CITY-MELVIN-SIBLEY CUSD 5,GCMS HIGH SCHOOL,GIBSON CITY,IL,40.474490,-88.373970,4,32,1
170004100268,1700041,GIBSON CITY-MELVIN-SIBLEY CUSD 5,GCMS MIDDLE SCHOOL,GIBSON CITY,IL,40.478910,-88.371520,8,41,1
170004100272,1700041,GIBSON CITY-MELVIN-SIBLEY CUSD 5,GCMS ELEMENTARY SCHOOL,GIBSON CITY,IL,40.475480,-88.373790,4,32,1
170004405230,1700044,FARMINGTON CENTRAL CUSD 265,FARMINGTON CENTRAL HIGH SCH,FARMINGTON,IL,40.696860,-89.996820,4,32,1
170004405737,1700044,FARMINGTON CENTRAL CUSD 265,FARMINGTON CENTRAL JR HIGH SCH,FARMINGTON,IL,40.699800,-89.986700,4,41,1
170004405738,1700044,FARMINGTON CENTRAL CUSD 265,FARMINGTON CENTRAL ELEM SCH,FARMINGTON,IL,40.698100,-89.986800,4,41,1
170004505236,1700045,GALLATIN CUSD 7,GALLATIN HIGH SCHOOL,JUNCTION,IL,37.740010,-88.276880,7,43,1
170004505239,1700045,GALLATIN CUSD 7,GALLATIN ELEMENTARY SCHOOL,JUNCTION,IL,37.740010,-88.276880,7,43,1
170004505560,1700045,GALLATIN CUSD 7,GALLATIN JUNIOR HIGH SCHOOL,JUNCTION,IL,37.740010,-88.276880,7,43,1
170004805562,1700048,FRANKLIN-JEFFERSON CO SP ED DIST,KMC 801 BD CENTER,MT VERNON,IL,38.306700,-88.898100,6,33,1
170005101445,1700051,IROQUOIS SPECIAL EDUCATION,NEXUS EDUCATION CTR,ONARGA,IL,40.715720,-88.004160,7,32,1
170005105243,1700051,IROQUOIS SPECIAL EDUCATION,FIRST CHRISTIAN CHURCH,GIBSON CITY,IL,40.470030,-88.375770,4,32,1
170005105244,1700051,IROQUOIS SPECIAL EDUCATION,WEST LAWN SCHOOL,PAXTON,IL,40.457530,-88.093050,4,32,1
170005105565,1700051,IROQUOIS SPECIAL EDUCATION,BRYCE ASH GROVE ED CTR,MILFORD,IL,40.647140,-87.787950,7,42,1
170005203643,1700052,TRI-COUNTY SP ED JNT AGREEMENT,TRI-COUNTY WARD,DUQUOIN,IL,38.010870,-89.224380,6,33,1
170005204759,1700052,TRI-COUNTY SP ED JNT AGREEMENT,TRI-COUNTY SOUTH - CHOATE,ANNA,IL,37.471130,-89.245120,6,33,1
170005204760,1700052,TRI-COUNTY SP ED JNT AGREEMENT,TRI-COUNTY-MCELVAIN,MURPHYSBORO,IL,37.807390,-89.339970,7,41,1
170005205706,1700052,TRI-COUNTY SP ED JNT AGREEMENT,TRI-COUNTY LOGAN,MURPHYSBORO,IL,,,N,N,2
170005205825,1700052,TRI-COUNTY SP ED JNT AGREEMENT,TRI-COUNTY CENTER,MURPHYSBORO,IL,37.756800,-89.341400,6,33,3
170005304719,1700053,FOX VALLEY CAREER CENTER,FOX VALLEY CAREER CENTER,MAPLE PARK,IL,41.880340,-88.532020,8,41,1
170005404841,1700054,MID-VALLEY SPECIAL ED COOP,MADES JOHNSTONE CENTER,SAINT CHARLES,IL,41.906570,-88.295300,3,21,1
170005605105,1700056,KANKAKEE AREA SPEC EDUC COOP,KANKAKEE AREA CO-OP DAY SCHOOL,KANKAKEE,IL,41.079010,-87.869750,8,41,1
170005704641,1700057,GALESBURG AREA VOC CTR,GALESBURG AREA VOC CTR,GALESBURG,IL,40.962550,-90.388710,5,32,1
170005902118,1700059,SPEC EDUC DIST LAKE COUNTY/SEDOL,FAIRFIELD ACADEMY,MUNDELEIN,IL,42.256430,-88.097120,8,41,1
170005904440,1700059,SPEC EDUC DIST LAKE COUNTY/SEDOL,GAGES LAKE SCHOOL,GAGES LAKE,IL,42.353340,-87.987400,3,22,1
170005904468,1700059,SPEC EDUC DIST LAKE COUNTY/SEDOL,JOHN POWERS CENTER,VERNON HILLS,IL,42.243010,-87.967620,3,21,1
170005904472,1700059,SPEC EDUC DIST LAKE COUNTY/SEDOL,LAREMONT SCHOOL,GAGES LAKE,IL,42.353340,-87.987440,3,22,1
170005905106,1700059,SPEC EDUC DIST LAKE COUNTY/SEDOL,CYD LASH ACADEMY,GAGES LAKE,IL,42.353310,-87.984770,3,22,1
170005905834,1700059,SPEC EDUC DIST LAKE COUNTY/SEDOL,SALLY POTTER SCHOOL,MUNDELEIN,IL,42.268300,-88.014100,3,21,3
170005905835,1700059,SPEC EDUC DIST LAKE COUNTY/SEDOL,MARJORIE URECHE EC CENTER,GAGES LAKE,IL,42.353300,-87.986500,3,22,3
170005905836,1700059,SPEC EDUC DIST LAKE COUNTY/SEDOL,HOLLISTER TRANSITION,LIBERTYVILLE,IL,42.250000,-87.944100,8,41,3
170005905837,1700059,SPEC EDUC DIST LAKE COUNTY/SEDOL,CORPORATE / COMMERCE TRANSITION,GRAYSLAKE,IL,42.341700,-88.021000,3,22,3
170005905838,1700059,SPEC EDUC DIST LAKE COUNTY/SEDOL,HAWLEY TRANSITION,MUNDELEIN,IL,42.271700,-87.993600,3,21,3
170006404803,1700064,LIVINGSTON AREA VOC CTR,LIVINGSTON AREA VOC CTR,PONTIAC,IL,40.888420,-88.619010,7,41,1
170006505246,1700065,SAUNEMIN CCSD 438,SAUNEMIN ELEM SCHOOL,SAUNEMIN,IL,40.893440,-88.405900,7,43,1
170006704703,1700067,LINCOLNLAND TECHNICAL ED CTR,LINCOLNLAND TECHNICAL ED CTR,LINCOLN,IL,40.137620,-89.358200,6,32,1
170006804594,1700068,DECATUR AREA TECHNICAL ACADEMY,DECATUR AREA TECHNICAL ACADEMY,DECATUR,IL,39.845830,-88.952950,2,13,1
170007004476,1700070,MADISON CO EDUC THERAPY CTR,MADISON CO EDUC THERAPY PGM,ALTON,IL,38.896860,-90.192160,3,23,1
170007204579,1700072,COLLINSVILLE AREA CAREER CTR,COLLINSVILLE AREA CAREER CTR,COLLINSVILLE,IL,38.645790,-90.012240,3,21,1
170007304932,1700073,J B JOHNSON CAREER DEVELOPMENT,J B JOHNSON CAREER DEVELOPMENT,ALTON,IL,,,N,N,2
170007403419,1700074,KASKASKIA SPEC EDUC DISTRICT,BRONSON CENTER,CENTRALIA,IL,38.504790,-89.137930,7,33,1
170007405110,1700074,KASKASKIA SPEC EDUC DISTRICT,HOYLETON EDUCATION CENTER,HOYLETON,IL,38.447370,-89.274240,7,42,1
170007405111,1700074,KASKASKIA SPEC EDUC DISTRICT,KASKASKIA EDUCATION CENTER,CENTRALIA,IL,38.533070,-89.160000,3,33,1
170007405247,1700074,KASKASKIA SPEC EDUC DISTRICT,HUDELSON EDUCATION CENTER,CENTRALIA,IL,38.522100,-89.132000,6,33,1
170007703147,1700077,MARENGO-UNION E CONS D 165,MARENGO COMM MIDDLE SCHOOL,MARENGO,IL,42.244700,-88.597600,8,31,1
170007703158,1700077,MARENGO-UNION ELEM CONS DIST 165,EVERGREEN PARK EARLY LEARNING CTR,UNION,IL,,,N,N,2
170007705249,1700077,MARENGO-UNION E CONS D 165,LOCUST ELEM SCHOOL,MARENGO,IL,42.242700,-88.599900,3,31,1
170008005349,1700080,FOUR RIVERS SPEC EDUC DIST,IVAN K GARRISON CENTER,JACKSONVILLE,IL,39.716160,-90.243990,6,32,1
170008103742,1700081,OGLE CO EDUCATION COOPERATIVE,CHANA EDUC CENTER/ROCK RIVER,CHANA,IL,41.980930,-89.221530,7,42,1
170008304863,1700083,UNITED TWP AREA CAREER CTR,UNITED TWP AREA CAREER CTR,EAST MOLINE,IL,41.491050,-90.432750,4,21,1
170008405113,1700084,BLACK HAWK AREA SP ED DISTRICT,PHOENIX PROGRAM,CARBON CLIFF,IL,41.493800,-90.387000,4,21,1
170008405847,1700084,BLACK HAWK AREA SP ED DISTRICT,SPECIAL KIDS IN PRESCHOOL,MOLINE,IL,41.468900,-90.519700,2,21,3
170008905761,1700089,NORTHWEST SP ED DISTRICT,NORTHWEST ACADEMY PROGRAM,HANOVER,IL,,,7,N,7
170009104616,1700091,TAZEWELL-MASON CNTYS SP ED ASSOC,SCHRAMM EDUCATION CENTER,PEKIN,IL,40.571650,-89.607880,4,22,1
170009205255,1700092,GEORGETOWN-RIDGE FARM CUD 4,GEORGETOWN-RIDGE FARM HIGH SCHOOL,GEORGETOWN,IL,39.973210,-87.638880,8,41,1
170009205256,1700092,GEORGETOWN-RIDGE FARM CUD 4,MARY MILLER JUNIOR HIGH SCHOOL,GEORGETOWN,IL,39.975420,-87.638850,8,41,1
170009205258,1700092,GEORGETOWN-RIDGE FARM CUD 4,PINE CREST ELEMENTARY SCHOOL,GEORGETOWN,IL,39.971570,-87.627110,4,23,1
170009205259,1700092,GEORGETOWN-RIDGE FARM CUD 4,RIDGE FARM ELEMENTARY SCHOOL,RIDGE FARM,IL,39.892880,-87.652410,8,42,1
170009704503,1700097,LINCOLN-WAY AREA SPEC ED JA DIST,MARTIN P MCKAY EDUCATION CENTER,NEW LENOX,IL,41.507130,-87.964220,3,21,1
170009705864,1700097,LINCOLN-WAY AREA SPEC ED JA DIST,PIONEER GROVE EDUCATIONAL CENTER,FRANKFORT,IL,,,3,N,7
170009805218,1700098,DEPT OF HUMAN SERVICES,ILLINOIS SCHOOL FOR THE DEAF,JACKSONVILLE,IL,39.734460,-90.250950,6,32,1
170009805219,1700098,DEPT OF HUMAN SERVICES,IL SCH FOR THE VISUALLY IMPAIRED,JACKSONVILLE,IL,39.734310,-90.218980,6,32,1
170009805220,1700098,DEPT OF HUMAN SERVICES,IL CENTER FOR REHAB & EDUC-R,CHICAGO,IL,41.866730,-87.675610,1,11,1
170009904504,1700099,ISU  LABORATORY SCHOOLS,THOMAS METCALF SCHOOL,NORMAL,IL,40.510320,-88.997910,2,13,1
170009904506,1700099,ISU  LABORATORY SCHOOLS,UNIVERSITY HIGH SCHOOL,NORMAL,IL,40.518230,-88.994390,2,13,1
170010004505,1700100,UNIVERSITY OF ILL LAB SCHOOL,UNIVERSITY OF ILLINOIS HIGH SCH,URBANA,IL,40.112730,-88.224130,2,13,1
170010105114,1700101,IL MATHEMATICS & SCIENCE ACADEMY,IL MATHEMATICS & SCIENCE ACADEMY,AURORA,IL,41.788280,-88.355440,8,41,1
170010205345,1700102,BRUSSELS CUSD 42,BRUSSELS HIGH SCHOOL,BRUSSELS,IL,38.948000,-90.589700,8,42,1
170010205346,1700102,BRUSSELS CUSD 42,BRUSSELS GRADE SCHOOL,BRUSSELS,IL,38.948000,-90.589700,8,42,1
170010305347,1700103,NEW HOLLAND-MIDDLETOWN ED 88,NEW HOLLAND-MIDDLETOWN ELEM SCH,MIDDLETOWN,IL,40.099510,-89.584860,7,42,1
170010500245,1700105,A-C CENTRAL CUSD 262,A-C CENTRAL JUNIOR HIGH SCHOOL,CHANDLERVILLE,IL,40.049890,-90.146800,7,43,1
170010505357,1700105,A-C CENTRAL CUSD 262,A-C CENTRAL HIGH SCHOOL,ASHLAND,IL,39.884730,-90.010370,7,42,1
170010505359,1700105,A-C CENTRAL CUSD 262,A-C CENTRAL ELEMENTARY SCHOOL,ASHLAND,IL,39.884730,-90.010370,7,42,1
170010605361,1700106,HERITAGE CUSD 8,HERITAGE HIGH SCHOOL,BROADLANDS,IL,39.907820,-87.994460,8,42,1
170010605362,1700106,HERITAGE CUSD 8,HERITAGE JR HIGH SCHOOL,HOMER,IL,40.036240,-87.963660,8,42,1
170010605363,1700106,HERITAGE CUSD 8,HERITAGE ELEMENTARY SCHOOL -HOMER,HOMER,IL,40.036240,-87.963660,8,42,1
170010905366,1700109,RIDGEVIEW CUSD 19,RIDGEVIEW HIGH SCHOOL,COLFAX,IL,40.564300,-88.616000,8,42,1
170010905367,1700109,RIDGEVIEW CUSD 19,RIDGEVIEW JR HIGH SCHOOL,COLFAX,IL,40.564300,-88.616000,8,42,1
170010905369,1700109,RIDGEVIEW CUSD 19,RIDGEVIEW ELEMENTARY SCHOOL,COLFAX,IL,40.569070,-88.612840,8,42,1
170011004813,1700110,NORTH CHICAGO SD 187,NEAL MATH SCIENCE ACADEMY,NORTH CHICAGO,IL,42.324990,-87.855130,3,21,1
170011004814,1700110,NORTH CHICAGO SD 187,A J KATZENMAIER ELEM SCHOOL,NORTH CHICAGO,IL,42.326170,-87.859850,3,21,1
170011004815,1700110,NORTH CHICAGO SD 187,NORTH ELEMENTARY SCHOOL,NORTH CHICAGO,IL,42.336820,-87.840270,3,21,1
170011004817,1700110,NORTH CHICAGO SD 187,NOVAK-KING SIXTH GRADE CENTER,NORTH CHICAGO,IL,42.332390,-87.854990,3,21,1
170011005370,1700110,NORTH CHICAGO SD 187,NORTH CHICAGO COMMUNITY HIGH SCH,NORTH CHICAGO,IL,42.328730,-87.852780,3,21,1
170011005371,1700110,NORTH CHICAGO SD 187,MARJORIE P HART ELEM SCHOOL,NORTH CHICAGO,IL,42.327110,-87.845450,3,21,1
170011005372,1700110,NORTH CHICAGO SD 187,FORRESTAL ELEM SCHOOL,GREAT LAKES,IL,42.301810,-87.865640,3,21,1
170011005373,1700110,NORTH CHICAGO SD 187,GREENBAY ELEM SCHOOL,NORTH CHICAGO,IL,42.321380,-87.867180,3,21,1
170011005374,1700110,NORTH CHICAGO SD 187,SOUTH ELEMENTARY SCHOOL,NORTH CHICAGO,IL,42.316660,-87.854040,3,21,1
170011005375,1700110,NORTH CHICAGO SD 187,HOWARD A YEAGER ELEM SCHOOL,NORTH CHICAGO,IL,42.316480,-87.853950,3,21,1
170011205381,1700112,STREATOR ESD 44,NORTHLAWN JR HIGH SCHOOL,STREATOR,IL,41.135300,-88.834140,6,33,1
170011205382,1700112,STREATOR ESD 44,CENTENNIAL ELEM SCHOOL,STREATOR,IL,41.149760,-88.843840,6,33,1
170011205383,1700112,STREATOR ESD 44,KIMES ELEM SCHOOL,STREATOR,IL,41.115610,-88.851690,6,33,1
170011205384,1700112,STREATOR ESD 44,OAKLAND PARK ELEM SCHOOL,STREATOR,IL,41.112110,-88.829690,6,33,1
170011205385,1700112,STREATOR ESD 44,SHERMAN ELEM SCHOOL,STREATOR,IL,41.122960,-88.819400,6,33,1
170011305387,1700113,ILLINI CENTRAL CUSD 189,ILLINI CENTRAL HIGH SCHOOL,MASON CITY,IL,40.203330,-89.706900,6,32,1
170011305388,1700113,ILLINI CENTRAL CUSD 189,ILLINI CENTRAL GRADE SCHOOL,MASON CITY,IL,40.203330,-89.706900,6,32,1
170011305577,1700113,ILLINI CENTRAL CUSD 189,ILLINI CENTRAL MIDDLE SCHOOL,EASTON,IL,40.239400,-89.847250,7,42,1
170011405391,1700114,SOUTH CENTRAL CUD 401,SOUTH CENTRAL HIGH SCHOOL,FARINA,IL,38.836000,-88.777820,7,43,1
170011405392,1700114,SOUTH CENTRAL CUD 401,SOUTH CENTRAL MIDDLE SCHOOL,KINMUNDY,IL,38.764300,-88.820300,7,43,1
170011405393,1700114,SOUTH CENTRAL CUD 401,SOUTH CENTRAL ELEMENTARY-KINMUNDY,KINMUNDY,IL,38.774200,-88.837500,7,43,1
170011405394,1700114,SOUTH CENTRAL COMM UNIT DIST 401,SOUTH CENTRAL ELEMENTARY-FARINA,FARINA,IL,,,N,N,2
170011505395,1700115,HENRY-SENACHWINE CUSD 5,HENRY-SENACHWINE HIGH SCHOOL,HENRY,IL,41.115180,-89.367830,4,32,1
170011505396,1700115,HENRY-SENACHWINE CUSD 5,HENRY-SENACHWINE GRADE SCH00L,HENRY,IL,41.115400,-89.351360,8,41,1
170011605397,1700116,SANGAMON AREA SPEC ED DIST,SASED CENTRAL-PROJ ICAN & PACE,SPRINGFIELD,IL,39.772650,-89.618400,4,22,1
170011805398,1700118,WILLIAMSON CO SPEC EDUC DISTRICT,CHITTYVILLE ALTERNATIVE CENTER,HERRIN,IL,37.808970,-89.021500,6,33,1
170011805810,1700118,WILLIAMSON CO SPEC EDUC DISTRICT,WILLIAMSON CO LEARNING CNTR,MARION,IL,37.727500,-88.932800,6,33,3
170011805811,1700118,WILLIAMSON CO SPEC EDUC DISTRICT,SCHOOL FOR HEARING IMPAIRED,MARION,IL,37.738200,-88.917500,6,33,3
170011902182,1700119,NORTH SHORE SD 112,ELM PLACE SCHOOL,HIGHLAND PARK,IL,42.189620,-87.797830,3,21,1
170011902183,1700119,NORTH SHORE SD 112,INDIAN TRAIL ELEM SCHOOL,HIGHLAND PARK,IL,42.190320,-87.799150,3,21,1
170011902185,1700119,NORTH SHORE SD 112,BRAESIDE ELEM SCHOOL,HIGHLAND PARK,IL,42.155400,-87.771540,3,21,1
170011902186,1700119,NORTH SHORE SD 112,EDGEWOOD MIDDLE SCHOOL,HIGHLAND PARK,IL,42.167310,-87.795910,3,21,1
170011902188,1700119,NORTH SHORE SD 112,LINCOLN ELEM SCHOOL,HIGHLAND PARK,IL,42.176780,-87.796510,3,21,1
170011902189,1700119,NORTH SHORE SD 112,RAVINIA ELEM SCHOOL,HIGHLAND PARK,IL,42.166080,-87.780990,3,21,1
170011902191,1700119,NORTH SHORE SD 112,SHERWOOD ELEM SCHOOL,HIGHLAND PARK,IL,42.165330,-87.821040,3,21,1
170011902198,1700119,NORTH SHORE SD 112,NORTHWOOD JR HIGH SCHOOL,HIGHLAND PARK,IL,42.203610,-87.824340,3,21,1
170011902199,1700119,NORTH SHORE SD 112,OAK TERRACE ELEM SCHOOL,HIGHWOOD,IL,42.199910,-87.814150,3,21,1
170011902200,1700119,NORTH SHORE SD 112,WAYNE THOMAS ELEM SCHOOL,HIGHLAND PARK,IL,42.204920,-87.823070,3,21,1
170011904408,1700119,NORTH SHORE SD 112,RED OAK ELEM SCHOOL,HIGHLAND PARK,IL,42.165590,-87.818740,3,21,1
170012002584,1700120,LOSTANT CUSD 425,LOSTANT ELEM SCHOOL,LOSTANT,IL,41.141100,-89.062500,7,43,1
170012200702,1700122,SHILOH CUSD 1,SHILOH HIGH SCHOOL,HUME,IL,39.787970,-87.860160,7,42,1
170012200703,1700122,SHILOH CUSD 1,NEWMAN GRADE SCHOOL,NEWMAN,IL,39.796720,-87.988090,7,42,1
170012200705,1700122,SHILOH CUSD 1,SHILOH ELEMENTARY SCHOOL,HUME,IL,39.787970,-87.860160,7,42,1
170012300873,1700123,MERIDIAN CUSD 15,MERIDIAN HIGH SCHOOL,MACON,IL,39.702860,-88.997820,8,42,1
170012300876,1700123,MERIDIAN CUSD 15,MERIDIAN MIDDLE SCHOOL,BLUE MOUND,IL,39.694390,-89.121140,8,42,1
170012300877,1700123,MERIDIAN CUSD 15,MERIDIAN INTERMEDIATE SCHOOL,BLUE MOUND,IL,39.698650,-89.121220,8,42,1
170012300900,1700123,MERIDIAN CUSD 15,MERIDIAN PRIMARY SCHOOL,MACON,IL,39.702860,-88.997820,8,42,1
170012501425,1700125,BUREAU VALLEY CUSD 340,BUREAU VALLEY HIGH SCHOOL,MANLIUS,IL,41.455800,-89.667900,7,43,1
170012501426,1700125,BUREAU VALLEY CUSD 340,BUREAU VALLEY NORTH,WALNUT,IL,41.554650,-89.595780,7,43,1
170012501430,1700125,BUREAU VALLEY CUSD 340,BUREAU VALLEY ELEMENTARY-MANLIUS,MANLIUS,IL,41.456300,-89.668800,7,43,1
170012501431,1700125,BUREAU VALLEY CUSD 340,BUREAU VALLEY ELEMNTRY-SHEFFIELD,SHEFFIELD,IL,41.355450,-89.731780,7,43,1
170012502859,1700125,BUREAU VALLEY CUSD 340,BUREAU VALLEY SOUTH,BUDA,IL,41.325790,-89.681920,7,43,1
170012502860,1700125,BUREAU VALLEY CUSD 340,BUREAU VALLEY ELEMNTRY-WYANET,WYANET,IL,41.360710,-89.584740,7,42,1
170012505822,1700125,BUREAU VALLEY CUSD 340,ROE BUREAU CTY ALT SCH,WYANET,IL,41.360700,-89.587100,7,42,3
170012505823,1700125,BUREAU VALLEY CUSD 340,BEHAVIOR DISORDER PROGRAM COOP,WYANET,IL,41.360700,-89.587100,7,42,3
170012601479,1700126,MIDLAND CUSD 7,MIDLAND HIGH SCHOOL,VARNA,IL,41.026750,-89.291120,8,42,1
170012601482,1700126,MIDLAND CUSD 7,MIDLAND MIDDLE SCHOOL,SPARLAND,IL,41.031310,-89.466520,8,42,1
170012601488,1700126,MIDLAND CUSD 7,MIDLAND ELEMENTARY SCHOOL,LACON,IL,41.025020,-89.405080,8,42,1
170015201394,1700152,NORTH DUPAGE SP ED COOPERATIVE,MARK LUND CHILDRENS HOME,BLOOMINGDALE,IL,41.950480,-88.068730,3,21,1
170015201401,1700152,NORTH DUPAGE SP ED COOPERATIVE,LINCOLN ACADEMY,ROSELLE,IL,41.989740,-88.087050,3,21,1
170015302515,1700153,LEWISTOWN CUSD 97,CENTRAL ELEM SCHOOL,LEWISTOWN,IL,40.385660,-90.143650,7,42,1
170015302517,1700153,LEWISTOWN CUSD 97,LEWISTOWN HIGH SCHOOL,LEWISTOWN,IL,40.411070,-90.154970,7,42,1
170015304046,1700153,LEWISTOWN CUSD 97,LEWISTOWN ELEMENTARY SCHOOL,LEWISTOWN,IL,40.385660,-90.143650,7,42,1
170015504820,1700155,LASALLE-PERU AREA CAREER CTR,LASALLE-PERU AREA CAREER CTR,LASALLE,IL,41.333410,-89.104510,6,33,1
170016204218,1700162,ADAMS/PIKE ROE,CHADDOCK CARES PROGRAM,QUINCY,IL,39.933150,-91.397920,5,33,1
170016302265,1700163,ALXNDR/JOHN/MASC/PULSKI/UNION ROE,FIVE COUNTY REGIONAL ALTERNATIVE,CAIRO,IL,37.004950,-89.171230,6,33,1
170016302270,1700163,ALXNDR/JOHN/MASC/PULSKI/UNION ROE,SAFE SCHOOL ROE2,ULLIN,IL,37.311000,-89.082600,7,43,1
170016305642,1700163,ALXNDR/JOHN/MASC/PULSKI/UNION ROE,BARNES HALL - ANNA,ULLIN,IL,37.311000,-89.082600,7,43,1
170016305643,1700163,ALXNDR/JOHN/MASC/PULSKI/UNION ROE,WEST VIENNA LEARNING CENTER,ULLIN,IL,37.311000,-89.082600,7,43,1
170016305644,1700163,ALXNDR/JOHN/MASC/PULSKI/UNION ROE,ROE SAFE SCHOOL - CAIRO,ULLIN,IL,37.311000,-89.082600,7,43,1
170016305645,1700163,ALXNDR/JOHN/MASC/PULSKI/UNION ROE,ROE SAFE SCHOOL - METROPOLIS,ULLIN,IL,37.311000,-89.082600,7,43,1
170016305646,1700163,ALXNDR/JOHN/MASC/PULSKI/UNION ROE,DEWEY HALL - ANNA,ULLIN,IL,37.311000,-89.082600,7,43,1
170016502272,1700165,BOND/EFFINGHAM/FAYETTE ROE,THE NEW APPROACH SCHOOL,VANDALIA,IL,38.975210,-89.114730,6,33,1
170016502287,1700165,BOND/EFFINGHAM/FAYETTE ROE,FOCUS JR SAFE SCHOOL,VANDALIA,IL,38.975210,-89.114730,6,33,1
170016504627,1700165,BOND/EFFINGHAM/FAYETTE ROE,TRISTAR ACAD SAFE SCH PROGRAM,EFFINGHAM,IL,39.105000,-88.542500,6,33,1
170016505759,1700165,BOND/EFFINGHAM/FAYETTE ROE,ASPIRE ALTERNATIVE HIGH SCHOOL,EFFINGHAM,IL,39.105000,-88.542500,6,33,3
170016602313,1700166,BOONE/WINNEBAGO ROE,REGIONAL LEARNING CTR,ROCKFORD,IL,42.263070,-89.077780,2,12,1
170016602335,1700166,BOONE/WINNEBAGO ROE,REGIONAL LEARNING CENTER ARK,BELVIDERE,IL,42.254790,-88.834160,4,21,1
170016602338,1700166,BOONE/WINNEBAGO ROE,REGIONAL LEARNING ACADEMY,ROCKFORD,IL,42.261370,-89.083950,2,12,1
170016605647,1700166,BOONE/WINNEBAGO ROE,REGIONAL ALTERNATIVE SCHOOL,LOVES PARK,IL,42.314380,-89.047020,4,21,1
170016703204,1700167,BROWN/CASS/MORGAN/SCOTT ROE,EDUCATIONAL SUPPORT PROGRAM,JACKSONVILLE,IL,39.737960,-90.239760,6,32,1
170016703206,1700167,BROWN/CASS/MORGAN/SCOTT ROE,CBS ALTERNATIVE SCHOOL,BEARDSTOWN,IL,40.004490,-90.406800,7,41,1
170016703208,1700167,BROWN/CASS/MORGAN/SCOTT ROE,ARC,JACKSONVILLE,IL,39.737960,-90.239760,6,32,1
170016804775,1700168,BUREAU/HENRY/STARK ROE,BUREAU CNTY COOP ALT SCH,WYANET,IL,41.397900,-89.570200,7,42,1
170016804779,1700168,BUREAU/HENRY/STARK ROE,ROCK RIVER COOP ALT SCH,GENESEO,IL,41.450880,-90.260340,8,41,1
170016903058,1700169,CALHOUN/GREENE/JERSEY/MACOUPN ROE,ROE ADULT LEARNING CTR MACOUPIN,CARLINVILLE,IL,39.293300,-89.876240,3,32,1
170016903091,1700169,CALHOUN/GREENE/JERSEY/MACOUPN ROE,ROE ADULT LEARNING CTR,JERSEYVILLE,IL,39.118240,-90.325060,3,32,1
170016903098,1700169,CALHOUN/GREENE/JERSEY/MACOUPN ROE,ROE SAFE SCH MACOUPIN,CARLINVILLE,IL,39.293300,-89.876240,3,32,1
170016903099,1700169,CALHOUN/GREENE/JERSEY/MACOUPN ROE,ROE SAFE SCH  JERSEY,JERSEYVILLE,IL,39.118240,-90.325060,3,32,1
170017002342,1700170,CARROLL/JO DAVIESS/STEPHENSON ROE,RAP,FREEPORT,IL,42.296010,-89.620890,5,32,1
170017004640,1700170,CARROLL/JO DAVIESS/STEPHENSON ROE,RAP,SAVANNA,IL,42.094610,-90.155590,6,32,1
170017005649,1700170,CARROLL/JO DAVIESS/STEPHENSON ROE,FREEPORT ALTERNATIVE HIGH SCH,FREEPORT,IL,42.286710,-89.626720,5,32,1
170017005650,1700170,CARROLL/JO DAVIESS/STEPHENSON ROE,FREEPORT ALTERNATIVE HIGH SCH,FREEPORT,IL,42.286710,-89.626720,5,32,1
170017102351,1700171,CHAMPAIGN/FORD ROE,R E A D Y HIGH SCHOOL,CHAMPAIGN,IL,40.116090,-88.240440,2,13,1
170017103882,1700171,CHAMPAIGN/FORD ROE,YOUTH DETENTION CENTER,URBANA,IL,40.112800,-88.185080,2,13,1
170017104644,1700171,CHAMPAIGN/FORD ROE,R E A D Y MIDDLE SCHOOL,CHAMPAIGN,IL,,,N,N,2
170017202368,1700172,CHRISTIAN/MONTGOMERY ROE,CHRISMONT SAFE SCHOOL,MORRISONVILLE,IL,39.415210,-89.455350,7,42,1
170017302440,1700173,CLAY/CWFORD/JSPER/LWRNCE/RHLAND,TRUANT ALTERNATIVE OPTIONAL ED,OLNEY,IL,38.731010,-88.085030,6,33,1
